SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
10/01/19,11,260095,STB,"3,99","3,93","3,99","3,88","3,88","3,88",4,2408,20,"9394,39",
10/01/19,11,744001,TELNET,HOLDING,"10,84","10,84","10,73","10,73","10,73","10,68","10,89",14533,83,"155853,83"
10/01/19,11,727001,TPR,"4,75","4,75","4,75","4,75","4,75","4,7","4,75",5832,27,"27537,95",
10/01/19,11,738001,TUNIS,RE,"7,99","7,99",0,0,"7,99",0,0,0,0,
10/01/19,11,120040,TUNISAIR,",69",",67",",69",",69",",69",",67",",69",42433,65,"28923,85",
10/01/19,11,779001,TUNISIE,VALEURS,"31,3","31,3","31,4","31,35","31,35","31,35","31,5",519,9,"16291,4"
10/01/19,11,769001,UADH,"1,84","1,88","1,84","1,87","1,87","1,79","1,87",12778,56,"23487,47",
10/01/19,11,390010,UIB,"22,2","22,2","22,2","22,21","22,21","22,2","22,5",2213,31,"49204,28",
10/01/19,11,772001,UNIMED,"8,01","7,78","8,01","7,96","7,96","7,94","8,15",1542,15,"12367,23",
10/01/19,12,380070,ALKIMIA,44,44,0,0,44,0,0,0,0,,
10/01/19,12,655001,ASSURANCES,SALIM,"30,47","30,47",0,0,"31,84",0,0,0,0,+
10/01/19,12,300045,ASTREE,39,38,39,39,39,39,39,55,4,2145,
10/01/19,12,758001,BEST,LEASE,"1,8","1,8",0,0,"1,8",0,0,0,0,
10/01/19,12,130055,BTE,(ADP),"11,49","11,49",0,0,"11,49",0,0,0,0,
10/01/19,12,330090,ELBENE,INDUSTRIE,"2,82","2,82",0,0,"2,82",0,0,0,0,
10/01/19,12,672004,MODERN,LEASING,"3,23","3,23",0,0,"3,23",0,0,0,0,
10/01/19,12,250065,PLAC.,TSIE-SICAF,"46,11","46,11",0,0,"46,11",0,0,0,0,
10/01/19,12,667001,SIPHAT,"3,1","3,1","3,1","3,1","3,1","3,1","3,1",10,1,31,
10/01/19,12,718001,SITS,"1,77","1,81","1,77","1,81","1,81","1,77","1,81",115,3,"203,59",
10/01/19,12,140070,SPDIT,-,SICAF,"9,97","9,97",0,0,"9,97",0,0,0,0
10/01/19,12,664001,STEQ,"7,71","7,71","7,71","7,71","7,71","7,71","7,71",225,3,"1734,75",
10/01/19,12,410020,TUNINVEST-SICAR,"6,2","6,2","6,2","6,2","6,2","6,2","6,2",393,3,"2436,6",
10/01/19,12,240050,UBCI,"21,8","22,31","21,8","21,8","21,8","21,8","21,8",111,3,"2419,8",
10/01/19,13,430030,SITEX,"6,3","6,3",0,0,"6,3",0,0,0,0,,
10/01/19,32,340020,AB,DA,1/27,"1,8",",9",0,0,"1,8",0,0,0,0
10/01/19,32,340051,AB,DA1/24,01082016,"1,29","1,31",0,0,"1,29",0,0,0,0
10/01/19,32,340057,AB,DA1/25,300617,"1,15",",9",0,0,"1,15",0,0,0,0
10/01/19,32,340027,ABDA,1/14,11122007,"2,95",2,0,0,"2,95",0,0,0,0
10/01/19,32,725006,ADWA,DA1/12,311215,",52",",53",0,0,",52",0,0,0,0
10/01/19,32,725005,ADWYA,DA1/5,040814,"1,4",",05",0,0,"1,4",0,0,0,0
10/01/19,32,725007,ADWYA,DA1/8,071116,",66",",09",0,0,",66",0,0,0,0
10/01/19,32,380071,ALKIM,DA,"7,79",4,0,0,"7,79",0,0,0,0,
10/01/19,32,380072,ALKIM,DA,04,"7,08",5,0,0,"7,08",0,0,0,0
10/01/19,32,230041,ALQ,DA1/10,7/09/04,"27,53",35,0,0,"27,53",0,0,0,0
10/01/19,32,230043,ALQ,DA1/12,070906,"18,88",30,0,0,"18,88",0,0,0,0
10/01/19,32,230039,ALQ,DA1/6,(160902),"58,18",70,0,0,"58,18",0,0,0,0
10/01/19,32,230042,ALQDA1/12,06/09/05,"20,4",45,0,0,"20,4",0,0,0,0,
10/01/19,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
10/01/19,32,730002,ARTES,DA1/4,230712,"2,67",",01",0,0,"2,67",0,0,0,0
10/01/19,32,730003,ARTES,DA1/5,040313,"1,78",",09",0,0,"1,78",0,0,0,0
10/01/19,32,714004,ASSAD,DA1/4,150609,"2,95",",01",0,0,"2,95",0,0,0,0
10/01/19,32,714003,ASSDA1/9(01/07/05),"1,63","1,3",0,0,"1,63",0,0,0,0,,
10/01/19,32,360043,ATBDA1/7,09/11/05,",78",",79",0,0,",78",0,0,0,0,
10/01/19,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
10/01/19,32,190071,BH,DA1/25,14022000,",98",",9",0,0,",98",0,0,0,0
10/01/19,32,190077,BHDA,1/15,28052007,"1,6","2,5",0,0,"1,6",0,0,0,0
10/01/19,32,180046,BIAT,DA32,4/60,"9,45","1,26",0,0,"9,45",0,0,0,0
10/01/19,32,190061,BQ,HABITAT,(DA),"1,34","1,25",0,0,"1,34",0,0,0,0
10/01/19,32,220025,BTDA1/7(3/12/01),"5,61","4,5",0,0,"5,61",0,0,0,0,,
10/01/19,32,757002,ECYCL,DA1/2,010616,"10,65","1,74",0,0,"10,65",0,0,0,0
10/01/19,32,665002,ELECTROSTAR,DA,1/6,",52",",67",0,0,",52",0,0,0,0
10/01/19,32,713006,GIF,DA27/1000,8713,",03",",01",0,0,",03",0,0,0,0
10/01/19,32,713007,GIF,DA4/237,270415,",02",",01",0,0,",02",0,0,0,0
10/01/19,32,713008,GIF,DA5/429,310715,",01",",02",0,0,",01",0,0,0,0
10/01/19,32,751003,LNDOR,DA1/32,80617,",3",",39",0,0,",3",0,0,0,0
10/01/19,32,658002,MGR,DA1/3,050710,"1,05",",01",0,0,"1,05",0,0,0,0
10/01/19,32,100011,MONOPRIX,DA,"2,71","4,9",0,0,"2,71",0,0,0,0,
10/01/19,32,762003,MPBS,DA1/10,070717,",41",",7",0,0,",41",0,0,0,0
10/01/19,32,762004,MPBS,DA1/20,050718,",18",",19",0,0,",18",0,0,0,0
10/01/19,32,754003,NBL,DA1/45,161213,",16",",18",0,0,",16",0,0,0,0
10/01/19,32,770003,PLAST,DA1/4,161216,",67",",69",0,0,",67",0,0,0,0
10/01/19,32,110028,SFBT,(DA,1/6),"39,37","26,58",0,0,"39,37",0,0,0,0
10/01/19,32,110029,SFBT,(DA,1/7),"28,44",",12",0,0,"28,44",0,0,0,0
10/01/19,32,110036,SFBT,DA10/66,03712,"8,58","8,23",0,0,"8,58",0,0,0,0
10/01/19,32,110038,SFBT,DA1/19,280513,"2,72",2,0,0,"2,72",0,0,0,0
10/01/19,32,110033,SFBT,DA2007,1/13,"6,19","3,5",0,0,"6,19",0,0,0,0
10/01/19,32,110034,SFBT,DA5/56,120510,"6,39",",02",0,0,"6,39",0,0,0,0
10/01/19,32,110035,SFBT,DA5/61,300311,"5,26","3,7",0,0,"5,26",0,0,0,0
10/01/19,32,110031,SFBTDA1/2(11/4/02),"45,14",30,0,0,"45,14",0,0,0,0,,
10/01/19,32,659010,SIAM,DA1/25,280704,",12",",12",0,0,",12",0,0,0,0
10/01/19,32,659006,SIAME,DA1/10,",35",",2",0,0,",35",0,0,0,0,
10/01/19,32,659008,SIAME,DA1/8,",4",",01",0,0,",4",0,0,0,0,
10/01/19,32,659002,SIAME,DA5/11,"1,75",",01",0,0,"1,75",0,0,0,0,
10/01/19,32,400010,SIMPA,DA1/6,010708,"9,9",12,0,0,"9,9",0,0,0,0
10/01/19,32,400012,SIMPA,DA1/7,010710,"7,15","7,99",0,0,"7,15",0,0,0,0
10/01/19,32,400014,SIMPA,DA1/8,020712,"5,88",4,0,0,"5,88",0,0,0,0
10/01/19,32,400008,SIMPAR,DA,1/5,"13,63",6,0,0,"13,63",0,0,0,0
10/01/19,32,718003,SITSDA1/9,28/03/07,",25",",4",0,0,",25",0,0,0,0,
10/01/19,32,721003,SOKNA,DA1/5,020712,"1,13",",02",0,0,"1,13",0,0,0,0
10/01/19,32,721004,SOKNA,DA2/5,010714,"1,54","1,19",0,0,"1,54",0,0,0,0
10/01/19,32,678006,SOMC,DA1/10,261211,",17",",03",0,0,",17",0,0,0,0
10/01/19,32,678007,SOMC,DA1/45,211212,",03",",01",0,0,",03",0,0,0,0
10/01/19,32,678008,SOMC,DA2/35,231213,",09",",1",0,0,",09",0,0,0,0
10/01/19,32,729005,SOPATDA1/10,140213,",17",",15",0,0,",17",0,0,0,0,
10/01/19,32,729003,SOPATDA1/20,010708,",11",",08",0,0,",11",0,0,0,0,
10/01/19,32,653009,SOT,DA1/22,010906,",32",",01",0,0,",32",0,0,0,0
10/01/19,32,653005,SOTETEL,DA1/6,"1,82",",01",0,0,"1,82",0,0,0,0,
10/01/19,32,656015,SOTUV,DA1/7,180713,"1,81",",01",0,0,"1,81",0,0,0,0
10/01/19,32,656018,SOTUV,DA3/41,10714,",83",",01",0,0,",83",0,0,0,0
10/01/19,32,656002,SOTUVER,DA,1/24,"1,14",",3",0,0,"1,14",0,0,0,0
10/01/19,32,656006,SOTUVER,DA,3/34,"2,27",",82",0,0,"2,27",0,0,0,0
10/01/19,32,664002,STEQ,DA2/5(8/4/02),"4,04",",1",0,0,"4,04",0,0,0,0,
10/01/19,32,503002,STIP,DA1/10,0703,",12",",11",0,0,",12",0,0,0,0
10/01/19,32,666002,STPIL,DA1/10,0703,"2,81",2,0,0,"2,81",0,0,0,0
10/01/19,32,666007,STPIL,DA1/17,20614,"1,26","1,24",0,0,"1,26",0,0,0,0
10/01/19,32,666005,STPIL,DA1/20,02712,"1,17","1,06",0,0,"1,17",0,0,0,0
10/01/19,32,666004,STPIL,DA1/25301208,",98",",01",0,0,",98",0,0,0,0,
10/01/19,32,666006,STPIL,DA1/33,01713,",68",",69",0,0,",68",0,0,0,0
10/01/19,32,666009,STPIL,DA1/39,01716,",48",",48",0,0,",48",0,0,0,0
10/01/19,32,666003,STPILDA0807,1/10,"2,56","1,7",0,0,"2,56",0,0,0,0,
10/01/19,32,666011,STPILDA1/39,290618,",43",",37",",37",",37",",37",",37",",37",52,3,"19,24"
10/01/19,32,666010,STPILDA1/56,300617,",32",",39",0,0,",32",0,0,0,0,
10/01/19,32,666008,STPL,DA1/32,180615,",6",",6",0,0,",6",0,0,0,0
10/01/19,32,656014,STV,DA10/31,160712,"4,7","1,02",0,0,"4,7",0,0,0,0
10/01/19,32,656022,STV,DA2/23,4122017,",81",",01",0,0,",81",0,0,0,0
10/01/19,32,656009,STV02,3/10,010102,"5,82",4,0,0,"5,82",0,0,0,0
10/01/19,32,120049,TAIR,DA1/10,030700,",12",",01",0,0,",12",0,0,0,0
10/01/19,32,120053,TAIR,DA1/22,310806,",05",",07",0,0,",05",0,0,0,0
10/01/19,32,160026,TJARI,-,DA39,"1,98",",01",0,0,"1,98",0,0,0,0
10/01/19,32,160016,TJARI,-,(DA),"3,09",2,0,0,"3,09",0,0,0,0
10/01/19,32,160050,TJARIDA1/40,250518,"1,03",",95","1,16","1,16","1,16","1,16","1,16",175,8,203
10/01/19,32,210181,TL,DA2/43,02022015,",9",",8",0,0,",9",0,0,0,0
10/01/19,32,210174,TL,DA3/83,10022014,",8",",7",0,0,",8",0,0,0,0
10/01/19,32,210095,TLS,DA,1/4,"9,9",8,0,0,"9,9",0,0,0,0
10/01/19,32,210098,TLS,DA,1/5(021202),"6,6",7,0,0,"6,6",0,0,0,0
10/01/19,32,210101,TLS,DA,1/6(181203),"4,79",4,0,0,"4,79",0,0,0,0
10/01/19,32,210106,TLS,DA,1/7(061204),"3,46",3,0,0,"3,46",0,0,0,0
10/01/19,32,210115,TLS,DA1/55(010307),",48",",01",0,0,",48",0,0,0,0,
10/01/19,32,772003,UMD,DA11/117,40817,",75",",79",0,0,",75",0,0,0,0
10/01/19,32,772002,UMED,D76/509,26716,"1,34","1,35",0,0,"1,34",0,0,0,0
10/01/19,32,720013,WIFAK,DA1/2,121015,"3,49",3,0,0,"3,49",0,0,0,0
10/01/19,51,150085,AMS,"1,02","1,02","1,02","1,04","1,04",",99","1,04",931,8,"930,74",
10/01/19,51,740001,CARTHAGE,CEMENT,"2,06","2,06",0,0,"2,06",0,0,0,0,
10/01/19,51,764001,CEREALIS,"4,78","4,78","4,9","4,7","4,7","4,7","4,9",86,4,"408,64",
10/01/19,51,749001,HEXABYTE,"5,77","5,77","5,77","5,94","5,94","5,77","5,94",495,5,"2925,5",
10/01/19,51,751001,LAND,OR,"9,27","9,27","9,27","9,27","9,27","9,1","9,27",424,3,"3930,31"
10/01/19,51,770001,OFFICEPLAST,"2,56","2,58","2,56","2,56","2,56","2,49","2,56",372,14,"951,47",
10/01/19,51,734001,SERVICOM,"1,84","1,85","1,84","1,79","1,79","1,79","1,84",28983,150,"52094,25",
10/01/19,52,750001,AETECH,",36",",35",",36",",36",",37",",36",",36",314,2,"113,04",+
10/01/19,52,766001,MAGHREB,INTERN,PUB,",6",",6",0,0,",6",0,0,0,0
10/01/19,52,773001,SANIMED,"2,1","2,04","2,1","2,1","2,04","2,1","2,1",20,3,42,-
10/01/19,52,760001,SOTEMAIL,"2,04","2,04",0,0,"2,04",0,0,0,0,,
10/01/19,99,503001,STIP,"1,23","1,23",0,0,"1,23",0,0,0,0,,
11/01/19,11,725001,ADWYA,"4,7","4,7","4,7","4,61","4,61","4,61","4,7",5839,23,"27312,18",
11/01/19,11,340005,AMEN,BANK,"27,4","27,4","27,4","27,4","27,4","27,4","27,4",267,8,"7315,8"
11/01/19,11,730001,ARTES,"6,3","6,3","6,22","6,3","6,3","6,2","6,34",4271,14,"26587,4",
11/01/19,11,714001,ASSAD,"8,16","8,15","8,16","8,22","8,22","8,16","8,5",10295,53,"85937,66",
11/01/19,11,360035,ATB,"3,64","3,64","3,64","3,64","3,64","3,64","3,64",625,4,2275,
11/01/19,11,470010,ATL,"2,67","2,67","2,67","2,65","2,65","2,65","2,67",6959,9,"18474,44",
11/01/19,11,160015,ATTIJARI,BANK,41,41,41,42,42,41,42,2119,34,"87249,52"
11/01/19,11,661001,ATTIJARI,LEASING,"16,3","16,3",0,0,"16,3",0,0,0,0,
11/01/19,11,190060,BH,"12,5","12,5","12,6","12,79","12,79","12,54","12,79",6460,45,"81481,64",
11/01/19,11,180045,BIAT,"111,02","110,99","111,02",113,113,"111,02","114,35",965,48,"108387,49",
11/01/19,11,310060,BNA,"13,5","13,11","13,5","13,5","13,5","13,11","13,5",220,8,"2937,64",
11/01/19,11,220005,BT,"7,74","7,74","7,74","7,67","7,67","7,66","7,74",8448,43,"65124,47",
11/01/19,11,759001,CELLCOM,"1,77","1,77",0,0,"1,77",0,0,0,0,,
11/01/19,11,420085,CIL,"16,96","16,96","16,89","16,88","16,88","16,88","16,89",15386,3,"259868,66",
11/01/19,11,755001,CITY,CARS,"11,2","11,2","11,2","11,2","11,2","11,2","11,2",1213,3,"13585,6"
11/01/19,11,767001,DELICE,HOLDING,"12,78","12,78","13,35","13,25","13,25","13,25","13,35",2900,14,38605
11/01/19,11,665001,ELECTROSTAR,"1,34","1,34","1,34","1,34","1,34","1,3","1,34",2131,15,"2792,7",
11/01/19,11,741001,ENNAKL,AUTOMOBILES,"11,96","11,96","11,96","11,97","11,97","11,94","11,97",740,8,"8843,13"
11/01/19,11,721001,ESSOUKNA,"2,95","2,95","2,95","2,95","2,95","2,95","2,95",1,1,"2,95",
11/01/19,11,757001,EURO-CYCLES,"18,36","18,36","18,36","18,36","18,36","18,3","18,36",2104,21,"38604,84",
11/01/19,11,713001,GIF-FILTER,"1,01","1,01",1,"1,01","1,01",1,"1,02",4571,11,"4577,32",
11/01/19,11,731013,HANNIBAL,LEASE,"7,38","7,38",0,0,"7,38",0,0,0,0,
11/01/19,11,320075,ICF,174,"173,8",174,175,175,174,"175,5",497,47,"86815,99",
11/01/19,11,644001,MAGASIN,GENERAL,"38,9","38,9","38,88","38,88","38,88","38,88","38,89",500,5,"19441,97"
11/01/19,11,100010,MONOPRIX,"7,22","7,22","7,22","7,1","7,1","7,05","7,22",14396,26,"102780,76",
11/01/19,11,762001,MPBS,"3,75","3,74","3,75","3,59","3,59","3,58","3,75",6704,36,"24215,45",
11/01/19,11,761001,SAH,"11,28","11,28","11,28","11,46","11,46","11,22","11,5",6707,14,"76687,77",
11/01/19,11,110025,SFBT,"23,7","23,7","23,7","23,8","23,8","23,67","23,8",11641,61,"275749,21",
11/01/19,11,659001,SIAME,"2,44","2,44","2,37","2,43","2,43","2,37","2,43",2853,12,"6860,61",
11/01/19,11,400005,SIMPAR,"30,6","30,6",0,0,"30,6",0,0,0,0,,
11/01/19,11,678001,SOMOCER,"1,14","1,13","1,14","1,11","1,11","1,11","1,14",33486,61,"37550,35",-
11/01/19,11,729001,SOPAT,"1,72","1,68","1,72","1,7","1,7","1,7","1,72",5765,16,"9906,5",
11/01/19,11,653001,SOTETEL,6,6,6,"6,3","6,3",6,"6,3",23834,131,"146659,24",
11/01/19,11,763001,SOTIPAPIER,"4,8","4,85","4,8","4,77","4,77","4,74","4,8",4408,33,"21037,56",
11/01/19,11,666001,SOTRAPIL,17,17,"16,97","16,64","16,64","16,64","16,97",16,2,"267,23",
11/01/19,11,658001,SOTUMAG,"2,38","2,33","2,38","2,42","2,42","2,35","2,43",38475,73,"91515,17",
11/01/19,11,656001,SOTUVER,"9,3","9,32","9,3","9,57","9,57","9,3","9,57",125691,255,"1188756,16",
11/01/19,11,606001,STAR,131,131,0,0,131,0,0,0,0,,
11/01/19,11,260095,STB,"3,88","3,88","3,82","3,83","3,83","3,77","3,84",3895,20,"14750,07",
11/01/19,11,744001,TELNET,HOLDING,"10,55","10,73","10,55","10,59","10,59","10,27","10,7",20132,88,"211481,6"
11/01/19,11,727001,TPR,"4,75","4,75","4,75","4,7","4,7","4,7","4,75",4131,10,"19496,35",
11/01/19,11,738001,TUNIS,RE,"7,99","7,99","7,95","7,95","7,95","7,95","7,95",8,1,"63,6"
11/01/19,11,120040,TUNISAIR,",69",",69",",7",",73",",73",",69",",73",61051,85,"43587,54",
11/01/19,11,779001,TUNISIE,VALEURS,"31,35","31,35","31,49","31,64","31,64","31,49","31,64",2738,23,"86413,67"
11/01/19,11,769001,UADH,"1,87","1,87","1,87","1,87","1,87","1,82","1,87",523,5,"960,11",
11/01/19,11,390010,UIB,"22,21","22,21","22,23","23,56","23,56","22,21","23,56",5517,53,"124898,98",
11/01/19,11,772001,UNIMED,"8,19","7,96","8,19","8,18","8,18",8,"8,19",2926,8,"23916,87",
11/01/19,12,230035,AIR,LIQUDE,TSIE,"86,3","86,3",0,0,"86,3",0,0,0,0
11/01/19,12,380070,ALKIMIA,44,44,0,0,44,0,0,0,0,,
11/01/19,12,655001,ASSURANCES,SALIM,"31,84","31,84",0,0,"31,84",0,0,0,0,
11/01/19,12,300045,ASTREE,39,39,0,0,39,0,0,0,0,,
11/01/19,12,758001,BEST,LEASE,"1,8","1,8","1,8","1,8","1,8","1,8","1,8",85,3,153
11/01/19,12,130055,BTE,(ADP),"11,49","11,49",0,0,"11,49",0,0,0,0,
11/01/19,12,330090,ELBENE,INDUSTRIE,"2,82","2,82",0,0,"2,82",0,0,0,0,
11/01/19,12,672004,MODERN,LEASING,"3,23","3,23",0,0,"3,23",0,0,0,0,
11/01/19,12,250065,PLAC.,TSIE-SICAF,"46,11","46,11",0,0,"46,11",0,0,0,0,
11/01/19,12,667001,SIPHAT,"3,1","3,1",0,0,"3,1",0,0,0,0,,
11/01/19,12,718001,SITS,"1,77","1,81","1,77","1,78","1,78","1,77","1,78",9946,13,"17637,02",
11/01/19,12,664001,STEQ,"7,71","7,71",0,0,"7,71",0,0,0,0,,
11/01/19,12,410020,TUNINVEST-SICAR,"6,2","6,2","6,2","6,2","6,2","6,2","6,2",378,2,"2343,6",
11/01/19,12,240050,UBCI,"21,8","21,8",0,0,"21,8",0,0,0,0,,
11/01/19,13,430030,SITEX,"6,3","6,3",0,0,"6,3",0,0,0,0,,
11/01/19,32,340020,AB,DA,1/27,"1,8",",9",0,0,"1,8",0,0,0,0
11/01/19,32,340051,AB,DA1/24,01082016,"1,29","1,31",0,0,"1,29",0,0,0,0
11/01/19,32,340057,AB,DA1/25,300617,"1,15",",9",0,0,"1,15",0,0,0,0
11/01/19,32,340027,ABDA,1/14,11122007,"2,94",2,0,0,"2,94",0,0,0,0
11/01/19,32,725005,ADWYA,DA1/5,040814,"1,42",",05",0,0,"1,42",0,0,0,0
11/01/19,32,380071,ALKIM,DA,"7,79",4,0,0,"7,79",0,0,0,0,
11/01/19,32,380072,ALKIM,DA,04,"7,08",5,0,0,"7,08",0,0,0,0
11/01/19,32,230041,ALQ,DA1/10,7/09/04,"27,48",35,0,0,"27,48",0,0,0,0
11/01/19,32,230043,ALQ,DA1/12,070906,"18,85",30,0,0,"18,85",0,0,0,0
11/01/19,32,230039,ALQ,DA1/6,(160902),"58,07",70,0,0,"58,07",0,0,0,0
11/01/19,32,230042,ALQDA1/12,06/09/05,"20,36",45,0,0,"20,36",0,0,0,0,
11/01/19,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
11/01/19,32,730002,ARTES,DA1/4,230712,"2,66",",01",0,0,"2,66",0,0,0,0
11/01/19,32,730003,ARTES,DA1/5,040313,"1,77",",09",0,0,"1,77",0,0,0,0
11/01/19,32,714004,ASSAD,DA1/4,150609,"2,89",",01",0,0,"2,89",0,0,0,0
11/01/19,32,714003,ASSDA1/9(01/07/05),"1,59","1,3",0,0,"1,59",0,0,0,0,,
11/01/19,32,360043,ATBDA1/7,09/11/05,",78",",79",0,0,",78",0,0,0,0,
11/01/19,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
11/01/19,32,190071,BH,DA1/25,14022000,",97",",9",0,0,",97",0,0,0,0
11/01/19,32,190077,BHDA,1/15,28052007,"1,59","2,5",0,0,"1,59",0,0,0,0
11/01/19,32,180046,BIAT,DA32,4/60,"9,37","1,26",0,0,"9,37",0,0,0,0
11/01/19,32,180050,BIAT,DA36,1/24,"5,15",4,0,0,"5,15",0,0,0,0
11/01/19,32,190061,BQ,HABITAT,(DA),"1,33","1,25",0,0,"1,33",0,0,0,0
11/01/19,32,220025,BTDA1/7(3/12/01),"5,61","4,5",0,0,"5,61",0,0,0,0,,
11/01/19,32,757002,ECYCL,DA1/2,010616,"10,63","1,74",0,0,"10,63",0,0,0,0
11/01/19,32,665002,ELECTROSTAR,DA,1/6,",52",",67",0,0,",52",0,0,0,0
11/01/19,32,713006,GIF,DA27/1000,8713,",03",",01",0,0,",03",0,0,0,0
11/01/19,32,713007,GIF,DA4/237,270415,",02",",01",0,0,",02",0,0,0,0
11/01/19,32,713008,GIF,DA5/429,310715,",01",",02",0,0,",01",0,0,0,0
11/01/19,32,751003,LNDOR,DA1/32,80617,",3",",39",0,0,",3",0,0,0,0
11/01/19,32,658002,MGR,DA1/3,050710,"1,01",",01",0,0,"1,01",0,0,0,0
11/01/19,32,100011,MONOPRIX,DA,"2,7","4,9",0,0,"2,7",0,0,0,0,
11/01/19,32,762003,MPBS,DA1/10,070717,",41",",7",0,0,",41",0,0,0,0
11/01/19,32,762004,MPBS,DA1/20,050718,",19",",19",0,0,",19",0,0,0,0
11/01/19,32,754003,NBL,DA1/45,161213,",16",",18",0,0,",16",0,0,0,0
11/01/19,32,770003,PLAST,DA1/4,161216,",67",",69",0,0,",67",0,0,0,0
11/01/19,32,110028,SFBT,(DA,1/6),"39,22","26,58",0,0,"39,22",0,0,0,0
11/01/19,32,110029,SFBT,(DA,1/7),"28,33",",12",0,0,"28,33",0,0,0,0
11/01/19,32,110036,SFBT,DA10/66,03712,"8,54","8,23",0,0,"8,54",0,0,0,0
11/01/19,32,110038,SFBT,DA1/19,280513,"2,71",2,0,0,"2,71",0,0,0,0
11/01/19,32,110033,SFBT,DA2007,1/13,"6,17","3,5",0,0,"6,17",0,0,0,0
11/01/19,32,110034,SFBT,DA5/56,120510,"6,37",",02",0,0,"6,37",0,0,0,0
11/01/19,32,110035,SFBT,DA5/61,300311,"5,24","3,7",0,0,"5,24",0,0,0,0
11/01/19,32,110031,SFBTDA1/2(11/4/02),"44,97",30,0,0,"44,97",0,0,0,0,,
11/01/19,32,659010,SIAM,DA1/25,280704,",12",",12",0,0,",12",0,0,0,0
11/01/19,32,659006,SIAME,DA1/10,",34",",2",0,0,",34",0,0,0,0,
11/01/19,32,659008,SIAME,DA1/8,",4",",01",0,0,",4",0,0,0,0,
11/01/19,32,659002,SIAME,DA5/11,"1,74",",01",0,0,"1,74",0,0,0,0,
11/01/19,32,400010,SIMPA,DA1/6,010708,"10,04",12,0,0,"10,04",0,0,0,0
11/01/19,32,400012,SIMPA,DA1/7,010710,"7,25","7,99",0,0,"7,25",0,0,0,0
11/01/19,32,400014,SIMPA,DA1/8,020712,"5,96",4,0,0,"5,96",0,0,0,0
11/01/19,32,400015,SIMPA,DA2/9,010714,8,5,0,0,8,0,0,0,0
11/01/19,32,400008,SIMPAR,DA,1/5,"13,82",6,0,0,"13,82",0,0,0,0
11/01/19,32,718003,SITSDA1/9,28/03/07,",25",",4",0,0,",25",0,0,0,0,
11/01/19,32,721003,SOKNA,DA1/5,020712,"1,15",",02",0,0,"1,15",0,0,0,0
11/01/19,32,721004,SOKNA,DA2/5,010714,"1,56","1,19",0,0,"1,56",0,0,0,0
11/01/19,32,678006,SOMC,DA1/10,261211,",17",",03",0,0,",17",0,0,0,0
11/01/19,32,678007,SOMC,DA1/45,211212,",03",",01",0,0,",03",0,0,0,0
11/01/19,32,678008,SOMC,DA2/35,231213,",09",",1",0,0,",09",0,0,0,0
11/01/19,32,678009,SOMC,DA3/37,250814,",1",",01",0,0,",1",0,0,0,0
11/01/19,32,729005,SOPATDA1/10,140213,",17",",15",0,0,",17",0,0,0,0,
11/01/19,32,729003,SOPATDA1/20,010708,",11",",08",0,0,",11",0,0,0,0,
11/01/19,32,653009,SOT,DA1/22,010906,",33",",01",0,0,",33",0,0,0,0
11/01/19,32,653005,SOTETEL,DA1/6,"1,87",",01",0,0,"1,87",0,0,0,0,
11/01/19,32,656015,SOTUV,DA1/7,180713,"1,81",",01",0,0,"1,81",0,0,0,0
11/01/19,32,656018,SOTUV,DA3/41,10714,",83",",01",0,0,",83",0,0,0,0
11/01/19,32,656002,SOTUVER,DA,1/24,"1,15",",3",0,0,"1,15",0,0,0,0
11/01/19,32,656006,SOTUVER,DA,3/34,"2,27",",82",0,0,"2,27",0,0,0,0
11/01/19,32,664002,STEQ,DA2/5(8/4/02),"4,04",",1",0,0,"4,04",0,0,0,0,
11/01/19,32,503002,STIP,DA1/10,0703,",12",",11",0,0,",12",0,0,0,0
11/01/19,32,666002,STPIL,DA1/10,0703,"2,87",2,0,0,"2,87",0,0,0,0
11/01/19,32,666007,STPIL,DA1/17,20614,"1,28","1,24",0,0,"1,28",0,0,0,0
11/01/19,32,666005,STPIL,DA1/20,02712,"1,19","1,06",0,0,"1,19",0,0,0,0
11/01/19,32,666004,STPIL,DA1/25301208,1,",01",0,0,1,0,0,0,0,
11/01/19,32,666006,STPIL,DA1/33,01713,",7",",69",0,0,",7",0,0,0,0
11/01/19,32,666009,STPIL,DA1/39,01716,",49",",48",0,0,",49",0,0,0,0
11/01/19,32,666003,STPILDA0807,1/10,"2,61","1,7",0,0,"2,61",0,0,0,0,
11/01/19,32,666011,STPILDA1/39,290618,",44",",37",0,0,",44",0,0,0,0,
11/01/19,32,666010,STPILDA1/56,300617,",33",",39",0,0,",33",0,0,0,0,
11/01/19,32,666008,STPL,DA1/32,180615,",61",",6",0,0,",61",0,0,0,0
