SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX,IND_RES
15/01/2020,21,340050,ABSB02227.45%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,340053,ABSB1123,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,340055,ABSB0424,7.55AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,360048,ATB0523T+1.25%AP16,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,360049,ATB0527T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,360050,ATB0532T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,360057,ATB0524,5.7%P15-5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,360058,ATB0529,5.9%P20-5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,360064,ATBSA325T+2.05P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,360065,ATBSB0328T+2.1AP10,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,390023,UIB0724,5.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,390024,UIB0729,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,390025,UIB0821,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,390026,UIB0831,6.3%P20,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,390035,UBSA0620T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,390036,UBSB0622,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,390038,UBSB0124,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,462012,BTK0220,T+0.7%P10,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,462013,BTK0225,T+0.8%P15,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,470050,ATL0420,6.8P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470051,ATL0420,T+1.9P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470053,ATL1120,T+1.9%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470064,ATLB0221T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,470065,ATLC0223,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470067,ATLC0623,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470069,ATLB0322T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,470070,ATLC0324,7.8%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470073,ATLB0323T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,470074,ATLC0325,7.95%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,470076,ATL,B0723T+2.2%AP5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,661048,JLB1222T+2.35%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,661051,TJLSB0623T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,661052,TJLSC0625,8.35P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,661054,TJL,"B0624T+2,75%P5",0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,672013,MLSB0425,"8,25%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,719013,UNIFAC02217.45%,P5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,719014,UNIFAC0221T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,719015,UNIFAA1123,9.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,719016,UNIFAB1123T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,720017,WIBIA0624,10.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,720019,WIBIC0626,10.75%P7,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,731028,HLA0321T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,731035,HLA0222T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,21,778004,ABC,"B0725T+2,4P7-2",0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,21,778005,"ABCC0725T+2,5",INF7,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,32,160050,TJARIDA1/40,250518,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,220025,BTDA1/7(3/12/01),0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,32,230042,ALQDA1/12,06/09/05,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,653005,SOTETEL,DA1/6,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,659002,SIAME,DA5/11,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,659006,SIAME,DA1/10,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,659008,SIAME,DA1/8,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,664002,STEQ,DA2/5(8/4/02),0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,666003,STPILDA0807,1/10,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,666004,STPIL,DA1/25301208,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,666010,STPILDA1/56,300617,0.250,0.250,0.250,0.250,33,4,8.250
15/01/2020,32,666011,STPILDA1/39,290618,0.250,0.250,0.250,0.250,37,3,9.250
15/01/2020,32,714003,ASSDA1/9(01/07/05),0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,32,718003,SITSDA1/9,28/03/07,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,729003,SOPATDA1/20,010708,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,32,729005,SOPATDA1/10,140213,0.000,0.000,0.000,0.000,0,0,0.000
15/01/2020,51,150085,AMS,0.630,0.630,0.630,0.630,1,1,0.630,
15/01/2020,51,734001,SERVICOM,0.570,0.570,0.560,0.570,2021,10,1131.970,
15/01/2020,51,751001,LAND,OR,7.580,7.600,7.580,7.600,60,2,455.000
15/01/2020,51,764001,CEREALIS,6.280,6.280,6.280,6.280,6,3,37.680,
15/01/2020,52,749001,HEXABYTE,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,52,750001,AETECH,0.000,0.000,0.000,0.000,0,0,0.000,
15/01/2020,52,760001,SOTEMAIL,2.900,2.900,2.900,2.900,1300,3,3770.000,
15/01/2020,52,770001,OFFICEPLAST,2.740,2.740,2.740,2.740,10,1,27.400,
15/01/2020,52,773001,SANIMED,1.900,1.850,1.850,1.900,20,2,37.500,B
15/01/2020,99,503001,STIP,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,11,100010,MONOPRIX,8.040,8.000,7.810,8.040,494,10,3960.250,
16/01/2020,11,110025,SFBT,18.770,18.990,18.700,19.000,12955,117,244108.850,
16/01/2020,11,120040,TUNISAIR,0.570,0.570,0.560,0.580,10261,36,5877.880,
16/01/2020,11,160015,ATTIJARI,BANK,31.200,31.010,30.700,31.200,2827,33,87472.950
16/01/2020,11,180045,BIAT,112.000,113.000,112.000,113.000,458,10,51695.400,
16/01/2020,11,190060,BH,11.340,11.200,11.050,11.340,91,5,1016.340,
16/01/2020,11,220005,BT,7.300,7.300,7.300,7.300,28884,89,210853.200,
16/01/2020,11,260095,STB,4.240,4.190,4.120,4.240,8110,21,33561.490,
16/01/2020,11,310060,BNA,11.350,11.580,11.350,11.580,886,7,10191.280,
16/01/2020,11,320075,ICF,109.000,107.000,105.800,109.000,758,41,80772.570,
16/01/2020,11,340005,AMEN,BANK,29.990,30.250,29.990,30.250,119,7,3570.960
16/01/2020,11,360035,ATB,3.960,3.960,3.960,3.960,41,1,162.360,
16/01/2020,11,390010,UIB,22.350,22.000,21.600,22.350,573,9,12467.700,
16/01/2020,11,400005,SIMPAR,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,11,420085,CIL,15.000,15.000,15.000,15.000,3480,3,52200.000,
16/01/2020,11,470010,ATL,1.610,1.570,1.570,1.610,2314,10,3644.520,
16/01/2020,11,653001,SOTETEL,5.130,5.350,5.130,5.440,18790,62,99184.150,
16/01/2020,11,656001,SOTUVER,8.180,8.170,8.000,8.390,8217,35,66500.340,
16/01/2020,11,658001,SOTUMAG,2.420,2.350,2.350,2.490,56003,102,133476.720,
16/01/2020,11,659001,SIAME,3.960,4.030,3.900,4.040,34172,70,134077.340,
16/01/2020,11,661001,ATTIJARI,LEASING,11.790,11.790,11.790,11.790,12,1,141.480
16/01/2020,11,665001,ELECTROSTAR,1.310,1.340,1.310,1.340,5013,24,6641.010,
16/01/2020,11,666001,SOTRAPIL,11.180,11.350,11.180,11.350,1253,9,14033.250,
16/01/2020,11,678001,SOMOCER,0.930,0.920,0.910,0.930,3514,12,3200.590,
16/01/2020,11,713001,GIF-FILTER,0.550,0.540,0.540,0.550,18018,34,9731.790,
16/01/2020,11,714001,ASSAD,7.130,7.130,7.000,7.130,2214,10,15514.560,
16/01/2020,11,721001,ESSOUKNA,2.400,2.450,2.400,2.450,1089,20,2639.500,
16/01/2020,11,725001,ADWYA,2.370,2.400,2.370,2.400,39674,66,94113.810,H
16/01/2020,11,727001,TPR,4.600,4.600,4.590,4.600,3659,14,16811.380,
16/01/2020,11,729001,SOPAT,1.450,1.440,1.410,1.450,1952,12,2778.170,
16/01/2020,11,730001,ARTES,4.800,4.720,4.720,4.800,1816,20,8605.570,
16/01/2020,11,731013,HANNIBAL,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,11,738001,TUNIS,RE,7.290,7.290,7.290,7.290,335,4,2442.150
16/01/2020,11,741001,ENNAKL,AUTOMOBILES,11.590,11.600,11.590,11.600,876,2,10153.010
16/01/2020,11,744001,TELNET,HOLDING,8.760,8.800,8.760,8.950,8546,77,75602.630
16/01/2020,11,755001,CITY,CARS,7.340,7.340,7.340,7.340,200,2,1468.000
16/01/2020,11,757001,EURO-CYCLES,19.290,20.440,19.200,20.440,34524,310,683851.810,
16/01/2020,11,759001,CELLCOM,3.980,3.870,3.870,3.980,14529,55,56269.020,
16/01/2020,11,761001,SAH,11.500,11.350,11.300,11.500,6140,48,69988.980,
16/01/2020,11,762001,MPBS,5.210,5.210,5.210,5.350,2937,8,15302.300,
16/01/2020,11,763001,SOTIPAPIER,7.010,7.000,7.000,7.100,29454,56,206880.220,
16/01/2020,11,767001,DELICE,HOLDING,10.750,10.750,10.750,10.890,430,11,4659.060
16/01/2020,11,769001,UADH,0.920,0.900,0.900,0.930,1687,11,1518.790,
16/01/2020,11,772001,UNIMED,9.230,9.300,9.220,9.300,3023,12,27880.230,
16/01/2020,11,779001,TUNISIE,VALEURS,17.100,17.000,17.000,17.100,248,6,4217.300
16/01/2020,12,130055,BTE,(ADP),9.470,9.500,9.470,9.500,3706,4,35155.820
16/01/2020,12,240050,UBCI,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,12,250065,PLAC.,TSIE-SICAF,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,12,300045,ASTREE,44.100,44.100,44.100,44.100,23,1,1014.300,
16/01/2020,12,380070,ALKIMIA,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,12,410020,TUNINVEST-SICAR,4.900,4.900,4.900,4.900,101,3,494.900,
16/01/2020,12,606001,STAR,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,12,644001,MAGASIN,GENERAL,29.100,28.230,28.230,29.100,785,7,22578.150
16/01/2020,12,664001,STEQ,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,12,667001,SIPHAT,0.000,0.000,0.000,0.000,0,0,0.000,B
16/01/2020,12,672004,MODERN,LEASING,1.610,1.610,1.610,1.610,450,2,724.500
16/01/2020,12,718001,SITS,2.090,2.090,2.090,2.090,1150,2,2403.500,
16/01/2020,12,758001,BEST,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,13,330090,ELBENE,INDUSTRIE,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,13,430030,SITEX,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,130058,BTE0920,5.2%AP10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,130059,BTE0920,T+0.7%AP10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,130060,BTE0930,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,130062,BTE0232,6.25%P20,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,130064,BTEA0122,T+2.5%AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,130065,BTEB0124,7.55%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,160045,JBS1022T+2.1%,P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,160048,TJARISA0522T+1.9P5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,160049,TJARISB05247.5P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,190083,BH1224,T+0.8%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,190084,BH1224,5.3%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,190088,BHSA0520T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,190089,BHSB0522,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,190094,BHSA0521T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,190095,BHSB0523,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,190104,BHSB0425,7.85%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,190105,BHSB0425T+2.1%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,190109,BHSB0324,10.2%INF5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,190110,BHSB0324T+2.3%INF5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,190112,BH,SC0326T+2.6P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,210184,TL,A0520T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,210193,TLSB0324,"7,85%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,210198,TLSB0225,8.20%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,210207,TLFSA,0124T+2.7%P5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,210209,TLFSB,0126T+3%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,260099,STB0524,T+1.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,260100,STB0528T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,260101,STB0533,T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,260102,STB0225,6.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,260103,STB0320,T+0.70%P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,260104,STB0325,5.30%P15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,260106,STB,SB0122T+1.3P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,310067,BNA0424,5.4%AP15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,310071,BNASB0524,7.55P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,310075,BNASA0823,8.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,310077,BNASB0825,8.5%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,310078,BNASB825T+2.25P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,340032,AB0523,6.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340033,AB0528,7.0%AP20,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340034,ABSB0924,5.45%P15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340035,ABSB0924,T+0.85P15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340040,AB0825,T+0.85%AP15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340041,ABSB0921,6.1%P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340042,ABSB0921,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340043,ABSUB0922,6.25%P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340044,ABSUB0922T+1.3%P10,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,340048,ABS,A02207.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340049,ABSA0220T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,340050,ABSB02227.45%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,340053,ABSB1123,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,340055,ABSB0424,7.55AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,360048,ATB0523T+1.25%AP16,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,360049,ATB0527T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,360050,ATB0532T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,360057,ATB0524,5.7%P15-5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,360058,ATB0529,5.9%P20-5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,360064,ATBSA325T+2.05P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,360065,ATBSB0328T+2.1AP10,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,390023,UIB0724,5.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,390024,UIB0729,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,390025,UIB0821,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,390026,UIB0831,6.3%P20,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,390035,UBSA0620T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,390036,UBSB0622,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,390038,UBSB0124,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,462012,BTK0220,T+0.7%P10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,462013,BTK0225,T+0.8%P15,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,470050,ATL0420,6.8P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470051,ATL0420,T+1.9P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470053,ATL1120,T+1.9%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470064,ATLB0221T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,470065,ATLC0223,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470067,ATLC0623,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470069,ATLB0322T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,470070,ATLC0324,7.8%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470073,ATLB0323T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,470074,ATLC0325,7.95%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,470076,ATL,B0723T+2.2%AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,661048,JLB1222T+2.35%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,661051,TJLSB0623T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,661052,TJLSC0625,8.35P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,661054,TJL,"B0624T+2,75%P5",0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,672013,MLSB0425,"8,25%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,719013,UNIFAC02217.45%,P5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,719014,UNIFAC0221T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,719015,UNIFAA1123,9.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,719016,UNIFAB1123T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,720017,WIBIA0624,10.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,720019,WIBIC0626,10.75%P7,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,731028,HLA0321T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,731035,HLA0222T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,21,778004,ABC,"B0725T+2,4P7-2",0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,21,778005,"ABCC0725T+2,5",INF7,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,32,160050,TJARIDA1/40,250518,0.750,0.750,0.750,0.750,50,3,37.500
16/01/2020,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,220025,BTDA1/7(3/12/01),0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,32,230042,ALQDA1/12,06/09/05,19.010,19.010,19.010,19.010,5,3,95.050
16/01/2020,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,653005,SOTETEL,DA1/6,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,659002,SIAME,DA5/11,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,659006,SIAME,DA1/10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,659008,SIAME,DA1/8,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,664002,STEQ,DA2/5(8/4/02),0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,666003,STPILDA0807,1/10,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,666004,STPIL,DA1/25301208,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,666010,STPILDA1/56,300617,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,666011,STPILDA1/39,290618,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,714003,ASSDA1/9(01/07/05),0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,32,718003,SITSDA1/9,28/03/07,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,729003,SOPATDA1/20,010708,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,32,729005,SOPATDA1/10,140213,0.000,0.000,0.000,0.000,0,0,0.000
16/01/2020,51,150085,AMS,0.620,0.620,0.620,0.620,2524,9,1564.880,
16/01/2020,51,734001,SERVICOM,0.560,0.570,0.550,0.570,20845,60,11502.110,
16/01/2020,51,740001,CARTHAGE,CEMENT,1.180,1.170,1.150,1.200,70387,133,82076.330
16/01/2020,51,751001,LAND,OR,7.450,7.450,7.450,7.450,1622,5,12083.900
16/01/2020,51,764001,CEREALIS,6.300,6.300,6.300,6.300,1,1,6.300,
16/01/2020,52,749001,HEXABYTE,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,52,750001,AETECH,0.000,0.000,0.000,0.000,0,0,0.000,
16/01/2020,52,760001,SOTEMAIL,2.890,2.890,2.890,2.890,500,1,1445.000,
16/01/2020,52,770001,OFFICEPLAST,2.660,2.660,2.660,2.660,400,1,1064.000,H
16/01/2020,52,773001,SANIMED,1.900,1.950,1.900,1.950,60,3,115.500,
16/01/2020,99,503001,STIP,0.000,0.000,0.000,0.000,0,0,0.000,
17/01/2020,11,100010,MONOPRIX,7.900,8.020,7.900,8.020,2502,9,19766.040,
17/01/2020,11,110025,SFBT,18.890,18.940,18.540,19.000,6412,39,121171.270,
17/01/2020,11,120040,TUNISAIR,0.560,0.570,0.560,0.570,31616,17,18016.680,
17/01/2020,11,160015,ATTIJARI,BANK,31.200,30.950,30.500,31.200,2182,23,66931.250
17/01/2020,11,180045,BIAT,113.500,112.300,112.300,113.500,526,9,59341.500,
17/01/2020,11,190060,BH,11.100,11.100,11.100,11.290,278,8,3085.990,
17/01/2020,11,220005,BT,7.300,7.300,7.260,7.400,46171,66,337621.510,
17/01/2020,11,260095,STB,4.120,4.300,4.120,4.300,9486,19,40620.600,
