SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
26/10/18,11,725001,ADWYA,"4,6","4,6","4,6","4,6","4,6","4,6","4,6",1107,5,"5092,2",
26/10/18,11,340005,AMEN,BANK,27,"26,5",27,27,27,"26,99",27,285,6,"7694,99"
26/10/18,11,730001,ARTES,"6,28","6,28","6,26","6,26","6,26","6,25","6,26",1910,19,"11950,5",
26/10/18,11,714001,ASSAD,"7,1","7,1","7,1","7,15","7,15","7,1","7,15",520,4,"3700,5",
26/10/18,11,360035,ATB,"3,85","3,85","3,84","3,84","3,84","3,84","3,84",25,1,96,
26/10/18,11,470010,ATL,"2,97","2,97",0,0,"2,97",0,0,0,0,,
26/10/18,11,160015,ATTIJARI,BANK,"40,7","41,78","40,7","42,4","42,4","40,7","42,4",3071,39,"128576,97"
26/10/18,11,661001,ATTIJARI,LEASING,"17,63","17,12","17,63","17,63","17,63","17,63","17,63",10,3,"176,3"
26/10/18,11,190060,BH,"15,29","15,2","15,29","15,25","15,25","15,2","15,29",8516,30,"129751,8",
26/10/18,11,180045,BIAT,130,130,130,"129,9","129,9","129,9","131,99",1012,41,"131595,09",
26/10/18,11,310060,BNA,"17,6","17,6","17,6","17,49","17,49","17,2","17,6",15271,91,"265860,39",
26/10/18,11,220005,BT,"7,8","7,8","7,8","7,8","7,8","7,8","7,8",5263,16,"41051,4",
26/10/18,11,759001,CELLCOM,"1,34","1,34",0,0,"1,34",0,0,0,0,,
26/10/18,11,420085,CIL,"14,98","14,98",0,0,"14,98",0,0,0,0,,
26/10/18,11,755001,CITY,CARS,11,11,0,0,11,0,0,0,0,
26/10/18,11,767001,DELICE,HOLDING,"15,6","15,6",0,0,"15,6",0,0,0,0,
26/10/18,11,665001,ELECTROSTAR,"1,67","1,67",0,0,"1,67",0,0,0,0,,
26/10/18,11,741001,ENNAKL,AUTOMOBILES,"11,5","11,5","11,5","11,5","11,5","11,5","11,5",300,3,3450
26/10/18,11,721001,ESSOUKNA,"2,48","2,46","2,48","2,44","2,44","2,41","2,55",2139,20,"5339,19",
26/10/18,11,757001,EURO-CYCLES,"19,5","19,5","19,5","19,4","19,4","19,23","19,79",819,25,"15900,55",
26/10/18,11,713001,GIF-FILTER,"1,02","1,05","1,02","1,05","1,05",1,"1,05",5781,30,"5898,28",
26/10/18,11,731013,HANNIBAL,LEASE,"7,86","7,86",0,0,"7,86",0,0,0,0,
26/10/18,11,644001,MAGASIN,GENERAL,"39,5","39,5",0,0,"39,5",0,0,0,0,
26/10/18,11,100010,MONOPRIX,"7,93","7,93","7,95","7,86","7,86","7,86","8,16",6753,28,"54559,42",
26/10/18,11,762001,MPBS,"3,16","3,25","3,16","3,25","3,25","3,16","3,25",913,9,"2945,63",
26/10/18,11,761001,SAH,"11,6","11,6","11,6","11,79","11,79","11,55","11,79",1091,15,"12746,21",
26/10/18,11,110025,SFBT,"22,92","23,15","22,92","23,15","23,15","22,92","23,15",1573,19,"36211,96",
26/10/18,11,659001,SIAME,"2,28","2,28","2,29","2,29","2,29","2,29","2,29",450,1,"1030,5",
26/10/18,11,400005,SIMPAR,"26,19","26,19","26,19","26,19","26,97","26,19","26,21",6067,15,"158915,74",+
26/10/18,11,718001,SITS,"1,9","1,9",0,0,"1,9",0,0,0,0,,
26/10/18,11,678001,SOMOCER,"1,12","1,12","1,13","1,13","1,13","1,1","1,15",14117,25,"15922,82",
26/10/18,11,729001,SOPAT,"1,64","1,64","1,69","1,67","1,67","1,57","1,69",5398,44,"8656,42",
26/10/18,11,653001,SOTETEL,"3,35","3,35","3,2","3,28","3,28","3,2","3,29",3991,41,"12800,62",
26/10/18,11,763001,SOTIPAPIER,"4,15","4,15","4,15","4,35","4,35","4,15","4,35",46942,61,"198193,19",
26/10/18,11,666001,SOTRAPIL,15,15,"14,75","14,75","14,75","14,75",15,1333,9,19662,
26/10/18,11,658001,SOTUMAG,"2,44","2,44","2,44","2,54","2,54","2,44","2,54",8958,36,"22376,85",
26/10/18,11,656001,SOTUVER,8,8,8,"8,1","8,1",8,"8,1",4830,29,"38676,25",
26/10/18,11,606001,STAR,"132,99","132,99",133,132,132,132,133,500,7,66085,
26/10/18,11,260095,STB,"4,58","4,49","4,58","4,53","4,53","4,49","4,58",20834,99,"94326,28",
26/10/18,11,744001,TELNET,HOLDING,"8,49","8,49","8,5","8,7","8,7","8,5","8,75",19973,33,"171861,45"
26/10/18,11,727001,TPR,"4,92","4,92","4,92","4,97","4,97","4,9","4,97",37712,48,"186040,98",
26/10/18,11,738001,TUNIS,RE,"7,6","7,6","7,41","7,6","7,6","7,41","7,6",21,4,"157,51"
26/10/18,11,120040,TUNISAIR,",6",",6",",6",",59",",59",",59",",6",16718,23,"9913,62",
26/10/18,11,779001,TUNISIE,VALEURS,"31,43","31,43","31,4","31,4","31,4","31,4","31,4",150,1,4710
26/10/18,11,769001,UADH,"1,54","1,54","1,54","1,6","1,6","1,54","1,6",5029,28,"8010,68",
26/10/18,11,390010,UIB,"25,68","25,68","25,68","26,4","26,4","25,67","26,43",1921,26,"49742,29",
26/10/18,11,772001,UNIMED,"7,8","7,8","7,89","7,94","7,94","7,81","7,94",6361,9,"49982,35",
26/10/18,11,720001,WIFACK,INT,BANK,"6,78","6,78",0,0,"6,78",0,0,0,0
26/10/18,12,380070,ALKIMIA,45,45,45,"45,5","45,5",45,"45,5",537,7,24433,
26/10/18,12,655001,ASSURANCES,SALIM,30,"29,25",30,30,30,30,30,50,1,1500
26/10/18,12,300045,ASTREE,34,34,0,0,34,0,0,0,0,,
26/10/18,12,758001,BEST,LEASE,"1,8","1,8","1,8","1,8","1,8","1,8","1,8",42912,2,"77241,6"
26/10/18,12,130055,BTE,(ADP),"12,94","12,94",0,0,"12,94",0,0,0,0,
26/10/18,12,330090,ELBENE,INDUSTRIE,"3,06","3,06",0,0,"3,06",0,0,0,0,
26/10/18,12,320075,ICF,138,138,"144,2","144,2","144,21","144,2","144,2",815,26,117523,+
26/10/18,12,672004,MODERN,LEASING,"2,98","2,98","3,11","3,11","3,11","3,11","3,11",1,1,"3,11"
26/10/18,12,250065,PLAC.,TSIE-SICAF,41,41,0,0,41,0,0,0,0,
26/10/18,12,667001,SIPHAT,"2,63","2,69","2,63","2,63","2,63","2,63","2,63",5,1,"13,15",
26/10/18,12,140070,SPDIT,-,SICAF,"9,9","9,9",0,0,"9,9",0,0,0,0
26/10/18,12,664001,STEQ,"9,07","9,07",0,0,"9,07",0,0,0,0,,
26/10/18,12,410020,TUNINVEST-SICAR,"6,2","6,2",0,0,"6,2",0,0,0,0,,
26/10/18,12,240050,UBCI,"25,95","25,95","25,95","25,95","25,95","25,95","25,95",100,3,2595,
26/10/18,13,430030,SITEX,"5,97","5,97",0,0,"5,97",0,0,0,0,,
26/10/18,32,340020,AB,DA,1/27,"1,75",",9",0,0,"1,75",0,0,0,0
26/10/18,32,340051,AB,DA1/24,01082016,"1,25","1,32",0,0,"1,25",0,0,0,0
26/10/18,32,340057,AB,DA1/25,300617,"1,11","1,3",0,0,"1,11",0,0,0,0
26/10/18,32,340027,ABDA,1/14,11122007,"2,86",2,0,0,"2,86",0,0,0,0
26/10/18,32,725006,ADWA,DA1/12,311215,",52",",1",0,0,",52",0,0,0,0
26/10/18,32,725005,ADWYA,DA1/5,040814,"1,4","1,51",0,0,"1,4",0,0,0,0
26/10/18,32,725007,ADWYA,DA1/8,071116,",66",",7",0,0,",66",0,0,0,0
26/10/18,32,380071,ALKIM,DA,"7,91",4,0,0,"7,91",0,0,0,0,
26/10/18,32,380072,ALKIM,DA,04,"7,19",5,0,0,"7,19",0,0,0,0
26/10/18,32,230041,ALQ,DA1/10,7/09/04,"28,4",35,0,0,"28,4",0,0,0,0
26/10/18,32,230043,ALQ,DA1/12,070906,"19,48",30,0,0,"19,48",0,0,0,0
26/10/18,32,230039,ALQ,DA1/6,(160902),"60,01",70,0,0,"60,01",0,0,0,0
26/10/18,32,230042,ALQDA1/12,06/09/05,"21,04",45,0,0,"21,04",0,0,0,0,
26/10/18,32,150092,AMS,DA,1/50,",02",",01",0,0,",02",0,0,0,0
26/10/18,32,730002,ARTES,DA1/4,230712,"2,66",2,0,0,"2,66",0,0,0,0
26/10/18,32,730003,ARTES,DA1/5,040313,"1,77","1,6",0,0,"1,77",0,0,0,0
26/10/18,32,714004,ASSAD,DA1/4,150609,"2,58",",01",0,0,"2,58",0,0,0,0
26/10/18,32,714003,ASSDA1/9(01/07/05),"1,42","1,3",0,0,"1,42",0,0,0,0,,
26/10/18,32,360043,ATBDA1/7,09/11/05,",81",",01",0,0,",81",0,0,0,0,
26/10/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
26/10/18,32,190071,BH,DA1/25,14022000,"1,16",",9",0,0,"1,16",0,0,0,0
26/10/18,32,190077,BHDA,1/15,28052007,"1,89",",01",0,0,"1,89",0,0,0,0
26/10/18,32,180046,BIAT,DA32,4/60,"10,76","1,26",0,0,"10,76",0,0,0,0
26/10/18,32,180050,BIAT,DA36,1/24,"5,91",",73",0,0,"5,91",0,0,0,0
26/10/18,32,190061,BQ,HABITAT,(DA),"1,58","1,25",0,0,"1,58",0,0,0,0
26/10/18,32,220025,BTDA1/7(3/12/01),"5,64","6,1",0,0,"5,64",0,0,0,0,,
26/10/18,32,757002,ECYCL,DA1/2,010616,"11,2","1,74",0,0,"11,2",0,0,0,0
26/10/18,32,665002,ELECTROSTAR,DA,1/6,",57",",67",0,0,",57",0,0,0,0
26/10/18,32,713006,GIF,DA27/1000,8713,",03",",05",0,0,",03",0,0,0,0
26/10/18,32,713007,GIF,DA4/237,270415,",02",",05",0,0,",02",0,0,0,0
26/10/18,32,713008,GIF,DA5/429,310715,",01",",04",0,0,",01",0,0,0,0
26/10/18,32,751003,LNDOR,DA1/32,80617,",3",",3",0,0,",3",0,0,0,0
26/10/18,32,658002,MGR,DA1/3,050710,"1,05",",01",0,0,"1,05",0,0,0,0
26/10/18,32,100011,MONOPRIX,DA,"2,92","4,9",0,0,"2,92",0,0,0,0,
26/10/18,32,762003,MPBS,DA1/10,070717,",36",",39",0,0,",36",0,0,0,0
26/10/18,32,762004,MPBS,DA1/20,050718,",16",",15",0,0,",16",0,0,0,0
26/10/18,32,754003,NBL,DA1/45,161213,",15",",14",0,0,",15",0,0,0,0
26/10/18,32,770003,PLAST,DA1/4,161216,",73",",1",0,0,",73",0,0,0,0
26/10/18,32,110028,SFBT,(DA,1/6),"38,39","26,58",0,0,"38,39",0,0,0,0
26/10/18,32,110029,SFBT,(DA,1/7),"27,73",",12",0,0,"27,73",0,0,0,0
26/10/18,32,110036,SFBT,DA10/66,03712,"8,36",6,0,0,"8,36",0,0,0,0
26/10/18,32,110043,SFBT,DA1/10,040517,"3,04",3,0,0,"3,04",0,0,0,0
26/10/18,32,110038,SFBT,DA1/19,280513,"2,66","2,66",0,0,"2,66",0,0,0,0
26/10/18,32,110033,SFBT,DA2007,1/13,"6,04","3,5",0,0,"6,04",0,0,0,0
26/10/18,32,110034,SFBT,DA5/56,120510,"6,23","4,01",0,0,"6,23",0,0,0,0
26/10/18,32,110035,SFBT,DA5/61,300311,"5,13","3,51",0,0,"5,13",0,0,0,0
26/10/18,32,110031,SFBTDA1/2(11/4/02),"44,02",30,0,0,"44,02",0,0,0,0,,
26/10/18,32,659010,SIAM,DA1/25,280704,",11",",12",0,0,",11",0,0,0,0
26/10/18,32,659006,SIAME,DA1/10,",33",",2",0,0,",33",0,0,0,0,
26/10/18,32,659008,SIAME,DA1/8,",37",",01",0,0,",37",0,0,0,0,
26/10/18,32,659002,SIAME,DA5/11,"1,65",",01",0,0,"1,65",0,0,0,0,
26/10/18,32,400010,SIMPA,DA1/6,010708,"8,86",12,0,0,"8,86",0,0,0,0
26/10/18,32,400012,SIMPA,DA1/7,010710,"6,4","7,99",0,0,"6,4",0,0,0,0
26/10/18,32,400014,SIMPA,DA1/8,020712,"5,26","5,01",0,0,"5,26",0,0,0,0
26/10/18,32,400015,SIMPA,DA2/9,010714,"7,03",33,0,0,"7,03",0,0,0,0
26/10/18,32,400008,SIMPAR,DA,1/5,"12,2",6,0,0,"12,2",0,0,0,0
26/10/18,32,718003,SITSDA1/9,28/03/07,",26",",4",0,0,",26",0,0,0,0,
26/10/18,32,721003,SOKNA,DA1/5,020712,"1,01",",02",0,0,"1,01",0,0,0,0
26/10/18,32,721004,SOKNA,DA2/5,010714,"1,37",",01",0,0,"1,37",0,0,0,0
26/10/18,32,678006,SOMC,DA1/10,261211,",17",",03",0,0,",17",0,0,0,0
26/10/18,32,678007,SOMC,DA1/45,211212,",03",",03",0,0,",03",0,0,0,0
26/10/18,32,678008,SOMC,DA2/35,231213,",09",",1",0,0,",09",0,0,0,0
26/10/18,32,678009,SOMC,DA3/37,250814,",1",",02",0,0,",1",0,0,0,0
26/10/18,32,729005,SOPATDA1/10,140213,",16",",28",0,0,",16",0,0,0,0,
26/10/18,32,729003,SOPATDA1/20,010708,",11",",3",0,0,",11",0,0,0,0,
26/10/18,32,653009,SOT,DA1/22,010906,",2",",01",0,0,",2",0,0,0,0
26/10/18,32,653005,SOTETEL,DA1/6,"1,12",",01",0,0,"1,12",0,0,0,0,
26/10/18,32,656015,SOTUV,DA1/7,180713,"1,58",",1",0,0,"1,58",0,0,0,0
26/10/18,32,656018,SOTUV,DA3/41,10714,",72",",74",0,0,",72",0,0,0,0
26/10/18,32,656002,SOTUVER,DA,1/24,1,",3",0,0,1,0,0,0,0
26/10/18,32,656006,SOTUVER,DA,3/34,"1,98",",82",0,0,"1,98",0,0,0,0
26/10/18,32,664002,STEQ,DA2/5(8/4/02),"4,59","2,9",0,0,"4,59",0,0,0,0,
26/10/18,32,503002,STIP,DA1/10,0703,",15",",11",0,0,",15",0,0,0,0
26/10/18,32,666002,STPIL,DA1/10,0703,"2,58","1,1",0,0,"2,58",0,0,0,0
26/10/18,32,666007,STPIL,DA1/17,20614,"1,15","1,3",0,0,"1,15",0,0,0,0
26/10/18,32,666005,STPIL,DA1/20,02712,"1,07",",8",0,0,"1,07",0,0,0,0
26/10/18,32,666004,STPIL,DA1/25301208,",9",",7",0,0,",9",0,0,0,0,
26/10/18,32,666006,STPIL,DA1/33,01713,",63",",6",0,0,",63",0,0,0,0
26/10/18,32,666003,STPILDA0807,1/10,"2,35",1,0,0,"2,35",0,0,0,0,
26/10/18,32,666011,STPILDA1/39,290618,",38",",45",0,0,",38",0,0,0,0,
26/10/18,32,666010,STPILDA1/56,300617,",29",",42",0,0,",29",0,0,0,0,
26/10/18,32,666008,STPL,DA1/32,180615,",54",",56",0,0,",54",0,0,0,0
26/10/18,32,656014,STV,DA10/31,160712,"4,11",3,0,0,"4,11",0,0,0,0
26/10/18,32,656022,STV,DA2/23,4122017,",7",",81",0,0,",7",0,0,0,0
26/10/18,32,656009,STV02,3/10,010102,"5,08",4,0,0,"5,08",0,0,0,0
26/10/18,32,120047,TAIR,DA1/10,010799,",12",",12",0,0,",12",0,0,0,0
26/10/18,32,120049,TAIR,DA1/10,030700,",11",",1",0,0,",11",0,0,0,0
26/10/18,32,120056,TAIR,DA1/11,170709,",05",",09",0,0,",05",0,0,0,0
26/10/18,32,120053,TAIR,DA1/22,310806,",05",",05",0,0,",05",0,0,0,0
26/10/18,32,160026,TJARI,-,DA39,"2,01",",01",0,0,"2,01",0,0,0,0
26/10/18,32,160016,TJARI,-,(DA),"3,14",2,0,0,"3,14",0,0,0,0
26/10/18,32,160050,TJARIDA1/40,250518,"1,04","1,1",0,0,"1,19",0,0,0,0,+
26/10/18,32,210181,TL,DA2/43,02022015,",98",1,0,0,",98",0,0,0,0
26/10/18,32,210174,TL,DA3/83,10022014,",86",",8",0,0,",86",0,0,0,0
26/10/18,32,210095,TLS,DA,1/4,"10,62",8,0,0,"10,62",0,0,0,0
26/10/18,32,210098,TLS,DA,1/5(021202),"7,08",7,0,0,"7,08",0,0,0,0
26/10/18,32,210101,TLS,DA,1/6(181203),"5,14","5,52",0,0,"5,14",0,0,0,0
26/10/18,32,210106,TLS,DA,1/7(061204),"3,71",3,0,0,"3,71",0,0,0,0
26/10/18,32,210115,TLS,DA1/55(010307),",52",",01",0,0,",52",0,0,0,0,
26/10/18,32,120051,TUNISAIR,DA,1/10,",1",",09",0,0,",1",0,0,0,0
26/10/18,32,240069,UBCI,DA8/33,141013,"7,14",",29",0,0,"7,14",0,0,0,0
26/10/18,32,772003,UMD,DA11/117,40817,",76",",76",0,0,",76",0,0,0,0
26/10/18,32,772002,UMED,D76/509,26716,"1,35","1,68",0,0,"1,35",0,0,0,0
26/10/18,32,720013,WIFAK,DA1/2,121015,"3,39",3,0,0,"3,39",0,0,0,0
26/10/18,51,150085,AMS,",85",",83",",85",",84",",84",",84",",85",171,3,"143,65",
26/10/18,51,764001,CEREALIS,"4,37","4,4","4,37","4,5","4,5","4,37","4,5",340,3,"1487,1",
26/10/18,51,749001,HEXABYTE,"5,75","5,75",0,0,"5,75",0,0,0,0,,
26/10/18,51,751001,LAND,OR,"9,17","9,23","9,17","9,17","9,17","9,17","9,17",1189,6,"10903,13"
26/10/18,51,770001,OFFICEPLAST,"2,81","2,81","2,75","2,83","2,83","2,75","2,83",4080,18,"11320,6",
26/10/18,51,734001,SERVICOM,"1,2","1,17","1,2","1,17","1,17","1,17","1,2",7205,12,"8579,85",
26/10/18,52,750001,AETECH,",46",",46",0,0,",46",0,0,0,0,,
26/10/18,52,766001,MAGHREB,INTERN,PUB,",64",",64",0,0,",64",0,0,0,0
26/10/18,52,773001,SANIMED,"1,71","1,71",0,0,"1,71",0,0,0,0,,
26/10/18,52,760001,SOTEMAIL,"1,8","1,85","1,8","1,8","1,8","1,8","1,8",5001,5,"9001,8",
26/10/18,99,503001,STIP,"1,49","1,49",0,0,"1,49",0,0,0,0,,
29/10/18,11,725001,ADWYA,"4,6","4,6","4,65","4,6","4,6","4,6","4,65",823,4,"3824,46",
29/10/18,11,340005,AMEN,BANK,27,27,27,"26,19","26,19","26,19",27,2289,19,"60153,51"
29/10/18,11,730001,ARTES,"6,26","6,26","6,25","6,22","6,22","6,22","6,25",1600,8,9955,
29/10/18,11,714001,ASSAD,"7,15","7,15","7,18","7,32","7,32","7,06","7,32",5854,15,"41483,94",
29/10/18,11,360035,ATB,"3,84","3,84","3,81","3,73","3,73","3,73","3,81",17227,38,"64610,21",
29/10/18,11,470010,ATL,"2,97","2,97","2,9","2,89","2,89","2,89","2,9",2160,7,"6252,4",
29/10/18,11,160015,ATTIJARI,BANK,"42,4","42,4","42,4",43,43,"42,4",43,3062,22,"129843,2"
29/10/18,11,661001,ATTIJARI,LEASING,"17,63","17,63","17,5","17,5","17,5","17,5","17,5",710,4,12425
29/10/18,11,190060,BH,"15,25","15,25","15,25","15,2","15,2","15,2","15,25",5493,15,"83493,95",
29/10/18,11,180045,BIAT,129,"129,9",129,130,130,129,"131,9",2118,44,"273863,72",
29/10/18,11,310060,BNA,"17,49","17,49","17,49","17,37","17,37","17,12","17,49",9297,48,"160741,5",
29/10/18,11,220005,BT,"7,8","7,8","7,8","7,8","7,8","7,8","7,85",4626,15,"36100,3",
29/10/18,11,759001,CELLCOM,"1,34","1,34",0,0,"1,34",0,0,0,0,,
29/10/18,11,420085,CIL,"15,06","14,98","15,06","14,61","14,61","14,61","15,06",43,7,"640,83",
29/10/18,11,755001,CITY,CARS,11,11,"10,8","10,8","10,8","10,8","10,8",371000,8,3969800
29/10/18,11,767001,DELICE,HOLDING,"15,6","15,6",0,0,"15,6",0,0,0,0,
29/10/18,11,665001,ELECTROSTAR,"1,67","1,67","1,64","1,64","1,64","1,64","1,64",13,1,"21,32",
29/10/18,11,741001,ENNAKL,AUTOMOBILES,"11,5","11,5","11,5","11,8","11,8","11,5","11,8",1750,14,"20189,46"
29/10/18,11,721001,ESSOUKNA,"2,44","2,44","2,54","2,53","2,53","2,44","2,54",187,5,"457,28",
29/10/18,11,757001,EURO-CYCLES,"19,4","19,4","19,4",19,19,"18,9","19,49",7692,54,"146948,88",
29/10/18,11,713001,GIF-FILTER,"1,05","1,05","1,05","1,04","1,04","1,03","1,07",1821,12,"1904,55",
29/10/18,11,731013,HANNIBAL,LEASE,"7,86","7,86","7,85","7,85","7,85","7,85","7,85",44,1,"345,4"
29/10/18,11,644001,MAGASIN,GENERAL,"39,5","39,5",0,0,"39,5",0,0,0,0,
29/10/18,11,100010,MONOPRIX,"7,86","7,86","7,87","8,15","8,15","7,87","8,17",401,6,"3268,87",
29/10/18,11,762001,MPBS,"3,25","3,25","3,25","3,19","3,19","3,19","3,34",186,5,"616,05",
29/10/18,11,761001,SAH,"12,14","11,79","12,14",12,12,"11,78","12,22",3202,36,"38233,29",
29/10/18,11,110025,SFBT,"23,15","23,15","23,15",23,23,"22,9","23,15",5540,46,"127368,35",
29/10/18,11,659001,SIAME,"2,29","2,29","2,29","2,29","2,29","2,23","2,29",2915,6,"6507,35",
29/10/18,11,400005,SIMPAR,"26,97","26,97","26,19","26,19","26,19","26,19","26,19",400,2,10476,
29/10/18,11,718001,SITS,"1,9","1,9",0,0,"1,9",0,0,0,0,,
29/10/18,11,678001,SOMOCER,"1,1","1,13","1,1","1,1","1,1","1,09","1,11",29110,70,"31882,41",
29/10/18,11,729001,SOPAT,"1,69","1,67","1,69","1,68","1,68","1,64","1,7",7461,38,"12441,36",
29/10/18,11,653001,SOTETEL,"3,2","3,28","3,2","3,18","3,18","3,11","3,2",6610,43,"20619,4",
29/10/18,11,763001,SOTIPAPIER,"4,27","4,35","4,27","4,26","4,26","4,15","4,34",1871,12,"7851,34",
29/10/18,11,666001,SOTRAPIL,"14,75","14,75","14,87",15,15,"14,87",15,2169,12,"32534,39",
29/10/18,11,658001,SOTUMAG,"2,54","2,54","2,54","2,61","2,61","2,54","2,61",3709,16,"9555,4",
29/10/18,11,656001,SOTUVER,"8,1","8,1","8,1","8,2","8,2","8,09","8,34",38179,60,"312069,66",
29/10/18,11,606001,STAR,"134,9",132,"134,9","137,6","137,6",132,"137,6",1264,17,168140,
29/10/18,11,260095,STB,"4,58","4,53","4,58","4,56","4,56","4,5","4,58",55311,189,"251984,81",
29/10/18,11,727001,TPR,"4,96","4,97","4,96","4,94","4,94","4,86","4,96",24195,23,"119625,17",
29/10/18,11,738001,TUNIS,RE,"7,6","7,6","7,5","7,49","7,49","7,49","7,5",19289,25,"144626,61"
29/10/18,11,120040,TUNISAIR,",59",",59",",59",",6",",6",",58",",6",57956,108,"34204,82",
29/10/18,11,779001,TUNISIE,VALEURS,"31,4","31,4","31,2","31,39","31,39","31,2","31,39",307,7,"9609,38"
29/10/18,11,769001,UADH,"1,57","1,6","1,57","1,6","1,6","1,57","1,66",16083,67,"26194,21",
29/10/18,11,390010,UIB,"26,4","26,4","26,4","25,9","25,9","25,9","26,4",2091,15,"54662,97",
29/10/18,11,772001,UNIMED,"7,94","7,94","7,93","8,19","8,19","7,93","8,2",2568,23,"20509,76",
29/10/18,11,720001,WIFACK,INT,BANK,"6,78","6,78",0,0,"6,78",0,0,0,0
29/10/18,12,380070,ALKIMIA,"45,5","45,5",0,0,"44,14",0,0,0,0,-,
29/10/18,12,655001,ASSURANCES,SALIM,30,30,0,0,30,0,0,0,0,
29/10/18,12,300045,ASTREE,34,34,0,0,34,0,0,0,0,,
29/10/18,12,758001,BEST,LEASE,"1,8","1,8","1,8","1,8","1,8","1,8","1,8",50,1,90
29/10/18,12,130055,BTE,(ADP),"12,94","12,94",0,0,"12,94",0,0,0,0,
29/10/18,12,330090,ELBENE,INDUSTRIE,"3,06","3,06",0,0,"2,93",0,0,0,0,-
29/10/18,12,320075,ICF,"144,21","144,21","150,69","150,69","150,69","150,69","150,69",3437,38,"517921,53",
29/10/18,12,672004,MODERN,LEASING,"3,11","3,11","3,24","3,24","3,24","3,24","3,24",5,1,"16,2"
29/10/18,12,250065,PLAC.,TSIE-SICAF,41,41,0,0,41,0,0,0,0,
29/10/18,12,667001,SIPHAT,"2,69","2,63","2,69","2,69","2,69","2,69","2,69",629,5,"1692,01",
29/10/18,12,664001,STEQ,"9,07","9,07",0,0,"9,07",0,0,0,0,,
29/10/18,12,410020,TUNINVEST-SICAR,"6,2","6,2",0,0,"6,2",0,0,0,0,,
29/10/18,12,240050,UBCI,"25,95","25,95","25,95","25,95","25,95","25,95","25,95",235,1,"6098,25",
29/10/18,13,430030,SITEX,6,"5,97",6,6,6,6,6,15,1,90,
29/10/18,32,340020,AB,DA,1/27,"1,77",",9",0,0,"1,77",0,0,0,0
29/10/18,32,340051,AB,DA1/24,01082016,"1,27","1,32",0,0,"1,27",0,0,0,0
29/10/18,32,340027,ABDA,1/14,11122007,"2,9",2,0,0,"2,9",0,0,0,0
29/10/18,32,725006,ADWA,DA1/12,311215,",52",",1",0,0,",52",0,0,0,0
29/10/18,32,725005,ADWYA,DA1/5,040814,"1,4","1,51",0,0,"1,4",0,0,0,0
29/10/18,32,725007,ADWYA,DA1/8,071116,",66",",7",0,0,",66",0,0,0,0
29/10/18,32,380071,ALKIM,DA,"7,97",4,0,0,"7,97",0,0,0,0,
29/10/18,32,380072,ALKIM,DA,04,"7,25",5,0,0,"7,25",0,0,0,0
29/10/18,32,230041,ALQ,DA1/10,7/09/04,"28,3",35,0,0,"28,3",0,0,0,0
29/10/18,32,230043,ALQ,DA1/12,070906,"19,41",30,0,0,"19,41",0,0,0,0
29/10/18,32,230039,ALQ,DA1/6,(160902),"59,79",70,0,0,"59,79",0,0,0,0
29/10/18,32,230042,ALQDA1/12,06/09/05,"20,96",45,0,0,"20,96",0,0,0,0,
29/10/18,32,150092,AMS,DA,1/50,",02",",01",0,0,",02",0,0,0,0
29/10/18,32,730002,ARTES,DA1/4,230712,"2,65",2,0,0,"2,65",0,0,0,0
29/10/18,32,730003,ARTES,DA1/5,040313,"1,77","1,6",0,0,"1,77",0,0,0,0
29/10/18,32,714004,ASSAD,DA1/4,150609,"2,59",",01",0,0,"2,59",0,0,0,0
29/10/18,32,714003,ASSDA1/9(01/07/05),"1,43","1,3",0,0,"1,43",0,0,0,0,,
29/10/18,32,360043,ATBDA1/7,09/11/05,",81",",01",0,0,",81",0,0,0,0,
29/10/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
29/10/18,32,190071,BH,DA1/25,14022000,"1,16",",9",0,0,"1,16",0,0,0,0
29/10/18,32,190077,BHDA,1/15,28052007,"1,9",",01",0,0,"1,9",0,0,0,0
29/10/18,32,180046,BIAT,DA32,4/60,"10,75","1,26",0,0,"10,75",0,0,0,0
29/10/18,32,180050,BIAT,DA36,1/24,"5,91",",73",0,0,"5,91",0,0,0,0
29/10/18,32,190061,BQ,HABITAT,(DA),"1,59","1,25",0,0,"1,59",0,0,0,0
29/10/18,32,220025,BTDA1/7(3/12/01),"5,64","6,1",0,0,"5,64",0,0,0,0,,
29/10/18,32,757002,ECYCL,DA1/2,010616,"11,15","1,74",0,0,"11,15",0,0,0,0
29/10/18,32,665002,ELECTROSTAR,DA,1/6,",57",",67",0,0,",57",0,0,0,0
29/10/18,32,713006,GIF,DA27/1000,8713,",03",",05",0,0,",03",0,0,0,0
29/10/18,32,713007,GIF,DA4/237,270415,",02",",05",0,0,",02",0,0,0,0
29/10/18,32,713008,GIF,DA5/429,310715,",01",",04",0,0,",01",0,0,0,0
29/10/18,32,658002,MGR,DA1/3,050710,"1,08",",01",0,0,"1,08",0,0,0,0
29/10/18,32,100011,MONOPRIX,DA,"2,89","4,9",0,0,"2,89",0,0,0,0,
