SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX,IND_RES
25/03/2016,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,462015,BTK1117,T+1.75%P5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,462016,BTK1119,6.30%P7,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,462017,BTKSA1219,7.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,462018,BTKSA1219T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,21,470030,ATL0818,7.0%AP10-5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470031,ATL0818T+1.5%P10-5,0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,21,470035,ATL0916,5.25%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470036,ATL0916T+0.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,21,470041,ATL1217,5.5%P7/2F,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470042,ATL1217,T+1%P7/2V,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470043,ATL0219,6.25%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470050,ATL0420,"6,8P7-2",0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470051,ATL0420,"T+1,9P7-2",0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470053,ATL1120,"T+1,9%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470055,ATLA0519,T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,470064,ATLB0221T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,21,470065,ATLC0223,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526005,MXA0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526006,MXB0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526007,MXC0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526008,MXD0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526009,MXE0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526010,MXF0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,526011,MXG0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,661021,TJL0117,6.0%P5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,661023,TJL0517,6.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,661024,TJL0519,6.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,661035,TJLSC1219,T+2.25P5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,675008,AIL0416,5.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,675009,AIL0517,6%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,675010,AIL0517,T+1.5%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,675012,AIL,0518T+2.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,731014,HL0518,6.9AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,731015,HL0518,T+1.9AP5,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,731018,HL,A0219T+2.2%,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,731028,HLA0321T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,21,736001,CHO1119,T+1.0%10-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,737001,CHOC1219,T+1%P10-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,742001,MXIA0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,742002,MXIB0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,742003,MXIC0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,742004,MXID0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,21,742005,MXIE0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,220025,BTDA1/7(3/12/01),4.400,4.400,4.400,4.400,3,2,13.200,
25/03/2016,32,230042,ALQDA1/12,06/09/05,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,653005,SOTETEL,DA1/6,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,659002,SIAME,DA5/11,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,659006,SIAME,DA1/10,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,659008,SIAME,DA1/8,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,664002,STEQ,DA2/5(8/4/02),0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,666003,STPILDA0807,1/10,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,666004,STPIL,DA1/25301208,0.580,0.580,0.580,0.580,20,2,11.600
25/03/2016,32,714003,ASSDA1/9(01/07/05),0.000,0.000,0.000,0.000,0,0,0.000,
25/03/2016,32,718003,SITSDA1/9,28/03/07,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,729003,SOPATDA1/20,010708,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,32,729005,SOPATDA1/10,140213,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,51,150085,AMS,2.240,2.230,2.230,2.240,384,17,858.460,
25/03/2016,51,734001,SERVICOM,4.890,5.110,4.890,5.110,3972,36,19945.590,H
25/03/2016,51,740001,CARTHAGE,CEMENT,1.370,1.370,1.360,1.380,28613,41,38998.270
25/03/2016,51,749001,HEXABYTE,5.820,6.000,5.820,6.000,16,3,93.300,
25/03/2016,51,750001,AETECH,0.000,0.000,0.000,0.000,0,0,0.000,H
25/03/2016,51,751001,LAND,OR,4.920,4.920,4.920,4.920,1,1,4.920
25/03/2016,51,760001,SOTEMAIL,1.970,1.960,1.960,1.970,358,2,702.680,
25/03/2016,51,764001,CEREALIS,2.660,2.770,2.660,2.770,312,4,862.920,
25/03/2016,51,770001,OFFICEPLAST,4.140,4.230,4.030,4.240,7336,77,30699.370,
25/03/2016,71,722002,F1BIAT1016,T+1.2%,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,71,722007,F2BIAT0420,T+1.7%,0.000,0.000,0.000,0.000,0,0,0.000
25/03/2016,99,503001,STIP,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,11,100010,MONOPRIX,13.650,13.750,13.440,13.750,2141,14,29231.900,
28/03/2016,11,110025,SFBT,26.210,26.300,26.210,26.400,2107,18,55352.890,
28/03/2016,11,120040,TUNISAIR,0.600,0.590,0.590,0.600,44026,56,25996.310,
28/03/2016,11,160015,ATTIJARI,BANK,28.550,28.980,28.490,28.980,2394,39,68665.600
28/03/2016,11,180045,BIAT,92.000,91.900,91.900,92.000,181,3,16634.000,
28/03/2016,11,190060,BH,17.290,17.010,17.010,17.290,1400,5,23935.700,
28/03/2016,11,210090,TUNISIE,LEASING,16.700,16.700,16.700,16.800,3029,12,50585.460
28/03/2016,11,220005,BT,10.390,10.300,10.300,10.390,2576,14,26663.970,
28/03/2016,11,260095,STB,4.890,4.800,4.800,4.890,1410,8,6798.900,
28/03/2016,11,310060,BNA,9.850,9.660,9.600,9.850,12222,54,119092.700,
28/03/2016,11,340005,AMEN,BANK,21.480,21.090,21.080,21.480,10391,10,219282.830
28/03/2016,11,360035,ATB,5.260,5.300,5.150,5.300,946,6,4932.520,
28/03/2016,11,390010,UIB,18.000,18.000,18.000,18.000,8,1,144.000,
28/03/2016,11,400005,SIMPAR,27.000,27.000,27.000,27.530,58,4,1566.530,
28/03/2016,11,420085,CIL,16.100,16.100,16.100,16.100,100,1,1610.000,
28/03/2016,11,470010,ATL,3.090,3.060,3.060,3.090,7577,16,23215.410,
28/03/2016,11,606001,STAR,170.000,170.000,170.000,170.000,25,2,4250.000,
28/03/2016,11,653001,SOTETEL,2.240,2.180,2.180,2.240,4748,18,10459.590,
28/03/2016,11,656001,SOTUVER,3.720,3.740,3.630,3.740,6072,15,22329.570,
28/03/2016,11,658001,SOTUMAG,2.260,2.290,2.200,2.290,36379,71,82267.920,
28/03/2016,11,659001,SIAME,2.260,2.250,2.240,2.270,2300,10,5189.400,
28/03/2016,11,661001,ATTIJARI,LEASING,19.080,18.900,18.800,19.080,1096,8,20694.580
28/03/2016,11,665001,ELECTROSTAR,3.610,3.610,3.610,3.700,4250,25,15343.570,
28/03/2016,11,666001,SOTRAPIL,9.800,9.800,9.800,9.800,14,1,137.200,
28/03/2016,11,672004,MODERN,LEASING,3.800,3.800,3.800,3.800,74,1,281.200
28/03/2016,11,678001,SOMOCER,1.660,1.640,1.620,1.680,20684,64,33850.160,
28/03/2016,11,713001,GIF-FILTER,2.230,2.210,2.200,2.250,1975,20,4388.500,
28/03/2016,11,714001,ASSAD,4.980,4.850,4.840,4.980,2532,22,12310.350,
28/03/2016,11,718001,SITS,1.910,1.900,1.900,1.950,16621,10,31583.700,
28/03/2016,11,721001,ESSOUKNA,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,11,725001,ADWYA,7.010,7.000,7.000,7.010,3277,19,22946.000,
28/03/2016,11,727001,TPR,3.200,3.200,3.200,3.220,10238,24,32780.600,
28/03/2016,11,729001,SOPAT,1.620,1.600,1.530,1.620,3125,16,4893.010,
28/03/2016,11,730001,ARTES,8.100,7.900,7.900,8.100,18439,29,146385.300,
28/03/2016,11,731013,HANNIBAL,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,11,738001,TUNIS,RE,8.360,8.500,8.360,8.500,20,2,167.480
28/03/2016,11,741001,ENNAKL,AUTOMOBILES,13.000,13.100,13.000,13.100,1789,12,23355.100
28/03/2016,11,744001,TELNET,HOLDING,3.250,3.300,3.200,3.300,11146,31,36005.600
28/03/2016,11,755001,CITY,CARS,16.400,16.400,16.400,16.400,50,1,820.000
28/03/2016,11,757001,EURO-CYCLES,52.880,52.830,52.830,54.120,15755,154,837943.580,
28/03/2016,11,759001,CELLCOM,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,11,761001,SAH,11.200,11.210,11.200,11.210,5690,24,63740.000,
28/03/2016,11,762001,MPBS,4.720,4.720,4.720,4.750,740,6,3494.900,
28/03/2016,11,763001,SOTIPAPIER,3.820,3.920,3.820,3.920,69,3,264.080,
28/03/2016,11,767001,DELICE,HOLDING,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,11,769001,UADH,6.500,6.510,6.310,6.520,4688,17,29959.450,
28/03/2016,12,130055,BTE,(ADP),0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,12,240050,UBCI,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,12,250065,PLAC.,TSIE-SICAF,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,12,300045,ASTREE,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,12,320075,ICF,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,12,330090,ELBENE,INDUSTRIE,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,12,380070,ALKIMIA,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,12,410020,TUNINVEST-SICAR,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,12,644001,MAGASIN,GENERAL,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,12,655001,ASSURANCES,SALIM,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,12,664001,STEQ,0.000,0.000,0.000,0.000,0,0,0.000,B
28/03/2016,12,667001,SIPHAT,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,12,758001,BEST,LEASE,1.800,1.800,1.800,1.800,1000,1,1800.000
28/03/2016,13,430030,SITEX,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,130057,BTE0919,5.25%AP10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,130058,BTE0920,5.2%AP10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,130059,BTE0920,T+0.7%AP10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,130060,BTE0930,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,130061,BTE0219,T+1.3P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,130062,BTE0232,6.25%P20,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,160045,JBS1022T+2.1%,P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,190083,BH1224,T+0.8%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,190084,BH1224,5.3%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,190088,BHSA0520T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,190089,BHSB0522,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210150,TL0616,5.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210151,TL0616,T+0.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210152,TL1016,5.95%P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210153,TL1016,T+1.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210154,TL0117,5.85%P5,98.370,98.370,98.370,98.370,140,1,2782.108
28/03/2016,21,210155,TL0117,T+1.35%P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210157,TL0517,T+1.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210158,TL0519,6.25%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210166,TLSUB0518,7%P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210167,TLSUB0518,T+2.25P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,210172,TLSA0219T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,210184,TL,A0520T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,260099,STB0524,T+1.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,260100,STB0528T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,260101,STB0533,T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,260102,STB0225,6.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,260103,STB0320,T+0.70%P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,260104,STB0325,5.30%P15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,260106,STB,SB0122T+1.3P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,310067,BNA0424,5.4%AP15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340032,AB0523,6.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340033,AB0528,7.0%AP20,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340034,ABSB0924,5.45%P15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340035,ABSB0924,T+0.85P15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340040,AB0825,T+0.85%AP15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340041,ABSB0921,6.1%P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340042,ABSB0921,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340043,ABSUB0922,6.25%P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340044,ABSUB0922T+1.3%P10,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,340048,ABS,A02207.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,340049,ABSA0220T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,340050,ABSB02227.45%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360047,ATB0517T+0.75%AP10,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360048,ATB0523T+1.25%AP16,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360049,ATB0527T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360050,ATB0532T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360055,ATB0516T+0.5P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360056,ATB0519T+0.75P10-2,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,360057,ATB0524,5.7%P15-5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,360058,ATB0529,5.9%P20-5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,390022,UIB0719,5.25%AP10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,390023,UIB0724,5.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,390024,UIB0729,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,390025,UIB0821,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,390026,UIB0831,6.3%P20,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,390035,UBSA0620T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,390036,UBSB0622,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,420113,CIL01197.25%AP10-5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,420114,CIL0119T+1.5AP10-5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,462011,BTK0217,T+0.5%P7,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462012,BTK0220,T+0.7%P10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462013,BTK0225,T+0.8%P15,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462015,BTK1117,T+1.75%P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462016,BTK1119,6.30%P7,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462017,BTKSA1219,7.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,462018,BTKSA1219T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,470030,ATL0818,7.0%AP10-5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470031,ATL0818T+1.5%P10-5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,470035,ATL0916,5.25%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470036,ATL0916T+0.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,470041,ATL1217,5.5%P7/2F,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470042,ATL1217,T+1%P7/2V,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470043,ATL0219,6.25%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470050,ATL0420,"6,8P7-2",0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470051,ATL0420,"T+1,9P7-2",0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470053,ATL1120,"T+1,9%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470055,ATLA0519,T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,470064,ATLB0221T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,470065,ATLC0223,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526005,MXA0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526006,MXB0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526007,MXC0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526008,MXD0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526009,MXE0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526010,MXF0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,526011,MXG0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,661021,TJL0117,6.0%P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,661023,TJL0517,6.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,661024,TJL0519,6.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,661035,TJLSC1219,T+2.25P5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,675008,AIL0416,5.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,675009,AIL0517,6%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,675010,AIL0517,T+1.5%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,675012,AIL,0518T+2.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,731014,HL0518,6.9AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,731015,HL0518,T+1.9AP5,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,731018,HL,A0219T+2.2%,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,731028,HLA0321T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,21,736001,CHO1119,T+1.0%10-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,737001,CHOC1219,T+1%P10-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,742001,MXIA0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,742002,MXIB0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,742003,MXIC0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,742004,MXID0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,21,742005,MXIE0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,220025,BTDA1/7(3/12/01),0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,32,230042,ALQDA1/12,06/09/05,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,653005,SOTETEL,DA1/6,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,659002,SIAME,DA5/11,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,659006,SIAME,DA1/10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,659008,SIAME,DA1/8,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,664002,STEQ,DA2/5(8/4/02),0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,666003,STPILDA0807,1/10,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,666004,STPIL,DA1/25301208,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,714003,ASSDA1/9(01/07/05),0.000,0.000,0.000,0.000,0,0,0.000,
28/03/2016,32,718003,SITSDA1/9,28/03/07,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,729003,SOPATDA1/20,010708,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,32,729005,SOPATDA1/10,140213,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,51,150085,AMS,2.170,2.170,2.170,2.200,5399,31,11725.190,
28/03/2016,51,734001,SERVICOM,5.190,5.220,5.110,5.260,4975,42,25936.170,
28/03/2016,51,740001,CARTHAGE,CEMENT,1.370,1.350,1.340,1.400,76110,60,103514.870
28/03/2016,51,749001,HEXABYTE,6.090,6.090,6.090,6.090,10,1,60.900,B
28/03/2016,51,750001,AETECH,1.430,1.450,1.420,1.450,18394,56,26406.600,H
28/03/2016,51,751001,LAND,OR,4.780,4.920,4.780,4.950,665,18,3210.030
28/03/2016,51,760001,SOTEMAIL,1.960,1.970,1.960,1.970,152,2,297.940,
28/03/2016,51,764001,CEREALIS,2.690,2.730,2.610,2.760,3678,15,9743.060,
28/03/2016,51,770001,OFFICEPLAST,4.350,4.220,4.220,4.350,1102,15,4712.080,B
28/03/2016,71,722002,F1BIAT1016,T+1.2%,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,71,722007,F2BIAT0420,T+1.7%,0.000,0.000,0.000,0.000,0,0,0.000
28/03/2016,99,503001,STIP,0.000,0.000,0.000,0.000,0,0,0.000,
